sofifa_id,name,player_positions
201342,Frederik Sorensen,"CB, RB"
202002,Loick Landre,CB
202489,Dimitri Bisoli,"CM, CAM"
204102,Yassin Ayoub,"CM, LM, CDM"
204246,Marcus Bettinelli,GK
204513,Maxime Dupe,GK
204886,Prince-Desir Gnahore Gouano,CB
205347,Massimo Luongo,"CDM, CM"
205369,Rob Schoofs,"CM, CDM, CAM"
206085,Jacob Murphy,"RW, LW, RM"
206167,Sanjin Prcic,"CM, CDM"
208769,Will Vaulks,"CDM, CM"
209997,Kevin Wimmer,"CB, CM"
212401,Steven Moreira,"RB, CB"
213530,Nicolai Soberg Poulsen,CDM
213612,Hosam Aiesh,"RM, RW"
213937,Ager Aketxe Barrutia,"CAM, RM"
215070,Guillermo Luis Ortiz,CB
216391,Erik Nascimento de Lima,"ST, LM, RM"
217082,Wilker Jose Angel Romero,CB
220466,Federico Mattiello,"RM, LM, RB"
221641,Serge Wilfried Kanon,CB
221753,Marcel Sobottka,"CDM, CM"
221990,Yonathan Emanuel Cabral,CB
224537,Iago Azevedo dos Santos,CB
226803,Tim Parker,CB
227497,Martin Fraisl,GK
231056,Stefan Marinovic,GK
232593,M. Suzuki,"CF, ST"
232607,Fabricio Orosman Formiliano Duarte,"CB, CDM"
232655,Simen Kristiansen Juklerod,"LB, LWB, LM"
233207,S. Muroya,RB
234875,Lucas Holer,"ST, CF"
234933,Aleksandar Sedlar,CB
235544,Samir Memisevic,"CB, CDM"
239322,Christoph Zimmermann,CB
239795,Caleb Ekuban,"ST, RM, CAM"
245538,K. Furuhashi,"LM, ST, CF"
188485,Diego Fabian Polenta Musetti,"CB, LB"
188538,Vincent Julien Sasso,CB
194015,Julian Borner,CB
194334,Daniel Sanchez Ayala,CB
198177,Bart Schenkeveld,CB
198705,Andy Aryel Najar Rodriguez,"RB, CB"
200473,Steven Skrzybski,"ST, RM"
200778,Cyrus Christie,"RB, RWB"
200818,Bruno Uvini Bortolanca,CB
201908,Andre Wisdom,"RB, CB"
203038,Gustavo Lucas Domingues Piazon,"RW, CAM"
203751,Conor Townsend,"LB, LWB"
204289,Saido Berahino,"CAM, ST, LM"
204493,Raphael Holzhauser,"CM, CAM, CDM"
204895,Abdel Slem Billel Omrani,"ST, LW"
205343,Jean-Daniel Akpa Akpro,CM
205351,Alex Pritchard,"CAM, LM"
205551,Alvaro Lemos Collazo,"RB, RM"
205812,Pietro Terracciano,GK
206109,Yussif Raman Chibsah,"CM, CDM"
206534,Patrick Bamford,ST
207507,Leke Samson James,ST
208719,Philipp Kuhn,GK
209430,Renaud Ripart,"ST, LM, RB"
210259,Ahmed Hassan Mahgoub,ST
210923,Mohammed Al Owais,GK
212225,Enzo Pablo Roco Roco,CB
212369,Eduardo Antonio Machado Teixeira,"CM, CAM"
213000,Sven van Beek,CB
213203,Goncalo Filipe Oliveira Silva,"CB, RWB"
213302,Ismael Tajouri-Shradi,"RW, LWB, RM"
213420,Bauyrzhan Islamkhan,"CAM, LM"
213705,Joao Pedro Gomes Camacho,"LW, RW"
214366,Rafael Andres Carrascal Avilez,"CM, CDM"
215076,Lorenzo Abel Faravelli,"CM, CDM"
216468,Juan Pablo Anor Acosta,"RM, CM, CAM"
217007,Mame Baba Thiam,"ST, RM, LM"
219988,Felipe Nicolas Avenatti Dovillabichus,"ST, CF, CAM"
220087,Fabricio Santos de Jesus,"CDM, CM"
220348,Isaac Carcelen Valencia,"RB, RM"
221793,Patrick Twumasi,"LM, ST"
221931,Peter Zulj,"CM, CDM"
223283,Famara Diedhiou,ST
226747,Baldomero Perlaza Perlaza,"CDM, CM"
230019,Vital Manuel N'Simba,LB
230117,Jhonatan Luiz da Siqueira,GK
230964,Michael Nicolas Santos Rosadilla,ST
232310,Mauricio de Carvalho Antonio,CB
232900,Christoph Monschein,ST
235345,Gabriel Cristian Iancu,"RW, ST"
238860,Jadson Cristiano Silva de Morais,CB
239782,Bryan Josue Acosta Ramos,"CM, CDM"
240963,Juan Manuel Garcia,ST
243662,Kalindi Alves de Souza,RB
243956,Josip Vukovic,"CDM, CM"
244723,Felipe de Sousa Silva,ST
253275,Jesus Emiliano Trindade Flores,"LB, RB, CDM"
3467,Yuri de Souza Fonseca,ST
48745,Fabricio Coloccini,CB
110974,Asier Riesgo Unamuno,GK
113045,Mauricio Ricardo Pinilla Ferreira,ST
115909,Ruben Castro Martin,ST
121134,Alexander Walke,GK
122849,Arouna Kone,ST
139668,Federico Marchetti,GK
140067,Julio Cesar Caceres Lopez,CB
141286,Krisztian Vadocz,"CDM, CM"
142499,Aitor Sanz Martin,CDM
142762,Jonathan Pablo Bottinelli,CB
143025,Emiliano Ramiro Papa,LB
143587,Fernando Daniel Belluschi,"CM, CAM"
143598,Luciano Dario Pocrnjic,GK
151508,Steven Davis,CM
152567,Alexander Banor Tettey,CDM
152718,Ricardo Jorge Vaz Te,ST
153060,Juan Manuel Insaurralde,CB
156483,Cristian David Lucchetti,GK
158956,Julio Alberto Barroso,CB
163186,Guillaume Gillet,"CDM, CM"
164471,Francisco Jimenez Tejada,ST
165526,Gabriel Alejandro Paletta,CB
166664,Francisco Jose Molinero Calderon,"CB, RB, LB"
167601,Kirill Nababkin,"CB, LB, RB"
167933,Yannick Cahuzac,"CDM, CM"
169386,Sergio Floccari,ST
169771,Fabian Larry Estoyanoff Poggio,"RM, LW"
170923,Andrey Eshchenko,RB
170941,Javier Moyano Lujano,"RB, LB"
171146,Rais M'Bolhi Ouhab,GK
172649,Onur Kaya,"RM, LM, CAM"
173030,Oscar Guido Trejo,"CM, CAM, CDM"
173155,Antonino Barilla,CM
173160,Benito Nicolas Viola,"CM, CDM"
173178,Manuel Reina Rodriguez,GK
173204,Luca Antonelli,LB
175314,Kevin McDonald,CDM
176137,Jelle Vossen,ST
176481,Mevlut Erdinc,ST
176608,Javier Arley Reina Calvo,"CAM, RM, RW"
176717,Per Karlsson,CB
176731,Pontus Wernbloom,"CDM, CM"
177390,Haris Medunjanin,"CDM, CM"
177481,Ludovic Baal,LB
177482,Mathieu Coutadeur,"CDM, CM"
177621,Carlos Felipe Rodriguez Rangel,GK
177666,Martin Harnik,"ST, RW"
177782,Hakan Ozmert,"CM, CDM, CAM"
178031,Paul Baysse,CB
178310,Simone Iacoponi,"CB, RB"
178418,Federico Peluso,"CB, LB"
178616,Adrian Gonzalez Morales,"CM, CDM, CAM"
179528,Xavier Torres Buigues,"CDM, CM"
179633,Soren Krukow Rieks,LM
179897,Ragnar Sigursson,CB
181123,Tomas Horava,"CM, CDM, CAM"
181479,Alex Wilkinson,CB
182043,Zeng Cheng,GK
182224,Wang Dalei,GK
182411,Yu Hanchao,"LM, LW, RW"
182473,Li Xuepeng,LB
182520,Martin Mannel,GK
183211,Milan Skoda,ST
183315,David Gonzalez Giraldo,GK
183361,Anthony Weber,CB
183453,Prince Oniangue,"CDM, CM"
183606,Slobodan Rajkovic,CB
183781,Andreas Bjelland,CB
183936,Mitchell Glenn Donald,"CAM, CDM, CM"
183975,Jean-Armel Kana-Biyik,CB
184176,Gianni Bruno,"RW, LW, ST"
184337,Go Yo Han,"RM, CM, ST"
184469,Harry Arter,"CDM, CM"
184472,Martin Olsson,"LB, CB"
184643,Jorge Antonio Flores Villafana,LB
184789,Adam Szalai,ST
185010,Michal Pazdan,CB
185163,Luca Rossettini,CB
185204,Diego Angelo de Oliveira,CB
185349,Denis Odoi,"RB, CB"
185405,Dusan Kuciak,GK
186405,Franco Matias Di Santo,"ST, LW, CAM"
186556,Bruno Ferreira Bonfim,CAM
186598,Kyle Naughton,"RB, LB, RWB"
186881,James Robert Holland,CM
186954,Brown Ideye Aide,ST
186982,Alexander Buttner,"LM, LB"
187208,Alfredo Saldivar Medina,GK
187298,Hugo Isaac Rodriguez De La O,CB
187939,Aatif Chahechouhe,"CAM, LM"
188091,Fredrik Gulbrandsen,ST
188271,Floyd Ayite,"LM, RM, ST"
188541,Pasquale Schiattarella,"CM, CDM"
188721,Driss Fettouhi,"CAM, RM"
188727,Benoit Guy Jean Poulain,CB
188763,Delvin NDinga,CDM
188782,Michael Morrison,CB
188871,Libor Kozak,ST
188930,Laureano Sanabria Ruiz,RB
189003,Gaetan Belaud,RB
189234,Marcel Risse,"RM, RB"
189357,Cristopher Benjamin Toselli Rios,GK
189397,Florian Jungwirth,CB
189403,Nathan Baker,CB
189485,Diego Farias da Silva,ST
189561,Bengali-Fode Koita,"ST, RM"
190193,Abdul-Aziz Tetteh,"CDM, CM"
190536,Osvaldo David Martinez Arce,"CAM, CM"
190560,Omar Gonzalez,CB
190589,Stefan Hierlander,"LWB, LM, RM"
190636,Antonio Rios Martinez,"CDM, CM"
190664,Julian Schieber,ST
190769,Eugenio Lamanna,GK
190870,John Boye,CB
190931,Ervin Zukanovic,CB
190942,Kian Hansen,CB
191005,Ahmed Eissa El Mohamady Abdel Fattah,"RB, RM, RWB"
191688,Alberto Tomas Botia Rabasco,CB
192026,Elierce Barbosa de Souza,"CM, CDM"
192241,Rhyan Grant,RB
192449,Marco Stiepermann,CAM
192613,Costel Fane Pantilimon,GK
192658,Sebastian Jung,"RB, RM"
192778,Ilombe Mboyo,"LM, ST, LW"
192922,Oscar Francisco Jimenez Fabela,GK
193062,Marvin Zeegelaar,"LM, LB"
193098,Christian Clemens,"RM, LM"
193182,Wesley Foderingham,GK
193250,Marin Leovac,"LB, LM"
193277,Jorg Siebenhandl,GK
193278,Chris Mavinga,CB
193337,Joel Chukwuma Obi,CM
193338,Mattia Destro,ST
193422,Torgeir Borven,ST
193425,Hanno Behrens,"CM, CAM, CDM"
193561,Kelvin Leerdam,"RB, LB"
193850,Marco Calderoni,LB
193900,Jack Hunt,"RWB, RB"
194017,Andreas Weimann,"ST, CAM, CM"
194053,Lasse Sobiech,CB
194063,Jan Gregus,"CM, CDM"
194146,Kevin Long,CB
197136,Karim Ansarifard,ST
197170,Kadeem Harris,"LW, RWB, LWB"
197439,Felix Wiedwald,GK
197890,Alejandro Arribas Garrido,CB
198138,Juan Rodrigo Rojas Ovelar,"CM, RM"
198455,Johan Larsson,RB
198474,Alberto Guitian Ceballos,CB
198489,James McClean,"LW, LM, LB"
198554,Anthony Ujah,ST
198601,Luis Angel Mendoza Escamilla,"RM, ST"
198783,Javier Fabian Toledo,ST
198857,Simone Romagnoli,CB
198970,Jonathan Mensah,CB
199231,Kim Tae Hwan,"RB, RW"
199266,Ji Dong Won,"CF, CAM, LM"
199282,Amir Abrashi,"CDM, CM"
199288,Anthony Losilla,"CDM, CM, CB"
199387,Pablo Chavarria,"ST, RM"
199511,Wesley Lautoa,"CDM, CB"
199776,Luca Caldirola,CB
199982,Joachim Van Damme,"CDM, CM"
200108,Nicolai Moller Boilesen,LB
200309,Tendayi Darikwa,RB
200601,Yoon Bit Garam,"CM, LM"
200672,Zhang Linpeng,"RB, CB"
200683,Osama Jabbar Shafeeq Rashid,CM
200713,Soner Aydogdu,"CDM, CM"
200841,Carl Jenkinson,RB
201016,Oliver Sorg,"RB, CB"
201043,Brecht Dejaegere,"CM, RM, CDM"
201163,Michal Frydrych,"CB, RB"
201266,Kasper Kusk Vangsgaard,RW
201290,Robert Zulj,"CAM, CM, ST"
201304,Bashkim Kadrii,"ST, LM"
201509,Juan Carlos Perez Lopez,"LB, LM, LWB"
201528,Kim Young Gwon,CB
201530,Bruno Martella,"LB, LM"
201533,Paul-Georges Ntep de Madiba,"LM, LW"
201549,Nemanja Nikolic,ST
202076,Zarek Valentin,"RB, LB"
202101,Ola John,"LW, RW"
202184,Joao Jimmy Plata Cotera,"LW, LM"
202408,Aden Flint,CB
202451,Ludek Pernica,CB
202558,Pablo Daniel Ceppelini Gatto,"CAM, CM, LM"
202601,Hatem Abd Elhamed,"RB, CB"
202986,Sin Jin Ho,"CM, CDM"
203276,Heber Araujo dos Santos,"ST, CF"
203544,Chris Lowe,"LB, LWB, LM"
203624,Ognjen Vranjes,"CB, RB"
203782,Ahmad Benali,"CM, CDM"
203928,Raul Omar Fernandez Valverde,GK
203929,Jon Guni Fjoluson,CB
204372,Emrah Bassan,"RM, LW, CAM"
204555,Ricardo Gabriel Alvarez,"CAM, CM"
204688,Stefan Schwab,"CDM, CM"
204771,Rafael Baca Miranda,"CM, CDM"
205073,Filip Kiss,"CDM, CB"
205124,Edigar Junio Teixeira Lima,ST
205194,Ewerton Jose Almeida Santos,CB
205243,Molla Wague,CB
205590,Luis Hernandez Rodriguez,CB
205630,Luciano Andres Abecasis,RB
205953,Joao Paulo Mior,"CAM, CM"
205983,Damjan Dokovic,"CM, CDM"
205985,Isaac Kiese Thelin,ST
206042,Jacopo Dezi,"CM, CAM"
206124,Willard Katsande,"CDM, CM, CB"
206141,Kalifa Coulibaly,ST
206171,Ocimar de Almeida Junior,CM
206606,Philipp Hofmann,ST
207472,G. Sakai,"LB, LM, RB"
207872,Jordan Rolly Botaka,"RM, CAM, RB"
207876,Alexander David Gonzalez Sibulo,RB
208017,Ivan Santini,ST
208047,Kim In Seong,"LM, CAM"
208063,Ju Se Jong,CM
208379,Giancarlo Gonzalez Castro,CB
208387,Harlem-Eddy Gnohere,ST
208470,Fabian Holland,LB
208856,Quentin Bernard,LB
208866,Neuciano Jesus de Gusmao,RB
209061,Simon Fredrik Hedlund,"CF, ST"
209723,Matias Britos Cardoso,"ST, RW, CAM"
210123,Pablo Gonzalez Diaz,"CM, CDM, RB"
210126,H. Kiyotake,"LM, CF"
210303,Denis Linsmayer,"CDM, CM"
210321,Romell Samir Quioto Robinson,"LM, LW, ST"
210404,Souleymane Doukara,"ST, CAM"
210723,Niko Gieelmann,"LB, LWB"
211060,Elson Ferreira de Souza,RB
211177,Arnor Ingvi Traustason,RM
211302,Gianluca Lapadula,ST
211321,Pape Moussa Konate,ST
211338,Alejandro Saul Chumacero Bracamonte,"CM, RM"
211448,Mahmoud Alaa Eldin,CB
211527,Alejandro Gallar Falguero,"RM, LM"
211703,Marc Schnatterer,"RM, LM, CAM"
211736,Robert Leipertz,"RM, LM, ST"
212519,Romain Philippoteaux,"LM, LW"
212791,Kim Seung Dae,"ST, CAM"
213317,Kim Jin Su,"LB, LM"
213763,Rasmus Schuller,"CDM, CM"
214327,Vladimir Javier Hernandez Rivero,"LM, CAM, LW"
214373,Antony Domingo Silva Cano,GK
214434,Mauricio Andres Cuero Castillo,RM
214562,David Leonardo Castro Cortes,"ST, RW, LW"
215117,Leandro Luis Desabato,"CDM, CM"
215262,Fernando Andres Marquez,ST
215414,Daniel Martins Guimaraes,GK
215886,Damir Kreilach,"CAM, ST"
215927,Renaud Emond,ST
215985,Fernando Monetti,GK
215995,Emiliano Jorge Ruben Mendez,CDM
216351,Domagoj Antolic,CDM
217047,Anibal Cesis Godoy,"CDM, CM"
217844,Djavan da Silva Ferreira,LB
217852,Kevin Molino,"CAM, RM, LM"
219496,Simeon Tochukwu Nwankwo,ST
220128,Jonathan Ezequiel Cristaldo,ST
220829,Ernesto Torregrossa,ST
221403,Fabiano Leismann,"CB, RWB"
221553,Viar Orn Kjartansson,ST
221774,Luiz Fernando da Silva Monte,ST
221969,Filip Mladenovic,LB
222430,Fabian Alexis Viafara Alarcon,RB
222986,M. Morishige,CB
223054,Cristian Anderson Penilla Caicedo,"LM, RM"
223136,Yusuf Erdogan,"LM, RM"
223219,Anice Badri,"RW, LW, ST"
223247,Nelson Fernando Acevedo,"CM, CDM"
223458,Reziuan Mirzov,"LM, LW"
223489,Aleksandar Pesic,ST
223511,Issam Chebake,"RB, LB"
223593,Marcelo Javier Correa,ST
223685,Raul Octavio Rivero Falero,ST
224317,Marcelo Javier Cabrera Rivero,"RM, RW, LM"
224336,Taras Wiktorowicz Romanczuk,CDM
224367,German Andres Lanaro,CB
224655,Rafael Garcia Tonioli Defendi,GK
225680,Arturo Rafael Mina Meza,CB
225877,Bernardo David Medina,GK
226583,Sotirios Papagiannopoulos,CB
227550,Diego Francisco Viera Ruiz Diaz,CB
227591,Alexis Pedro Canelo,"CF, ST, LW"
228173,Ricardo Lopes Pereira,"LW, RW, LM"
229104,Hicham Faik,"CM, CDM"
229260,Kevin Bua,LM
229276,Paolo Bartolomei,CM
229294,Aleksandr Zhirov,CB
229321,Amilton Minervino da Silva,"RM, LW, RW"
230211,Vanderlei Tiago Coembra Laforte,"RB, LB"
230231,Jorge Pietro Carvalho Porfirio,"CB, LB"
230235,Alex Alessandro Freitas Conceicao,"CDM, CM"
230248,Antonaldo Luiz Vaz Stein,LB
230257,Clayton Fabio Fildeiras Cachoeira,"CAM, CM"
230278,Carleto Adilson Costinha Caldeira,"CAM, ST, RM"
230291,Thiago Claudnei Almeida Reis,"ST, RW, RM"
230298,Walter Elias Silvieiro Borges,ST
230302,Josue Durval da Feira Cunha,ST
230315,Ailton Nuno Cardenhas Macedo,GK
230332,Wiliam Carlos Santoso Sampaio,GK
230335,Wagner Mauro Orsi Vasquez,LB
230340,Luisinho Lucio Conradi Andrade,LB
230342,Edson Gerson Torres Guerra,LB
230362,Dagoberto Josue Pinho Parrela,"RB, RWB"
230390,Alex Martin Frandeira Alvares,"CB, CDM"
230451,Luis Claudinei Peixoto Alvares,"RW, RM"
230474,Macario Andre Louro Padilha,"LM, CM"
230478,Jairo Ralph Resende dos Santos,"CAM, CM"
230480,Raphael William Paneira Rochedo,"CAM, RM"
230484,Adrian Guto Negrao Bastos,"CAM, RW"
230513,Gustavo Rafael Outomouro Tofoli,"ST, LM"
230516,Paulao Paulo Junqueiras Couto,ST
232441,M. Higashiguchi,GK
232511,S. Sasaki,"CB, LB"
232775,A. Esaka,"CAM, CF, ST"
232879,R. Nagaki,"RB, CDM, CM"
233075,Jon Ander Garrido Moracia,"CDM, CM"
233225,S. Taniguchi,CB
233977,Eduardo Flavio Fonseira Meire,GK
233986,Jony Allison Reitosa Ribeiro,RB
234028,Romulo Roberto Calsede Caiado,ST
234054,Carlos Alberto Caceda Oyaguez,GK
234578,Luis Ricardo Reyes Moreno,LB
234624,Bakaye Dibassy,"CB, LB"
234873,Marko Pajac,"LM, LB"
234980,Yevhen Shakhov,"CAM, CM, CDM"
235226,Angelo Pelegrinelli Neto,"CDM, CM"
235814,Romario Sandu Benzar,RB
236382,Maximiliano Martin Olivera De Andrea,"LB, LM"
237291,Gustavo Ezequiel Blanco Leschuk,ST
239593,Kaveh Rezaei,ST
240526,Mohamed Fouzair,"RM, LM"
240689,Jonathan Alexis Sandoval Rojas,RB
241232,Thamsanqa Innocent Mkhize,"RB, CB, CDM"
241501,Antonio Bareiro Alvarez,RM
243000,Nicusor Silviu Bancu,LB
243756,Francisco Gamez Lopez,"RB, LB"
244197,Jose Corpas Serna,RM
247072,Khalid Eisa Mohamed Bilal Saeed,GK
247671,Bandar Mohammed Saeed Saleh Al Ahbabi,"RM, RB"
251122,Mauro Raul Fernandez,RM
251139,Jesus Miguel Soraire,CM
251503,Mateus Pasinato,GK
254183,Angel Elias Romero Iparraguirre,CDM
253149,Jeremie Agyekum Frimpong,"RB, RWB"
254796,Chukwunonso Tristan Madueke,"RM, ST"
243392,Rabbi Matondo,"LM, ST, RM"
252145,Nuno Alexandre Tavares Mendes,"LB, LM, LWB"
238460,Rhian Brewster,ST
241707,Pape Alassane Gueye,"CDM, CM"
245396,Vladyslav Supryaga,ST
246145,Ignacio Santiago Aliseda,"LW, RW, ST"
246666,Noah Katterbach,LB
233885,Eray Ervin Comert,CB
236015,Morgan Gibbs-White,"CAM, CM"
238216,Conor Gallagher,"CAM, CM"
238505,Michael Andrew Johnston,"LM, ST, RM"
240683,Ludovit Reis,"CM, CDM"
240753,Amine Gouiri,ST
242287,Francisco Gabriel Ortega,"LB, LWB"
243016,Alberto Soro Alvarez,RM
243350,Felix Agu,"LB, RB, LM"
243627,Yacine Adli,"CF, CAM, CM"
245437,Adolfo Julian Gaich,ST
247106,Alexandro Ezequiel Bernabei,"LB, LW, LM"
224763,Krystian Bielik,"CDM, CB"
230786,Jose Luis Garcia Vaya,"CDM, CM"
234577,Diogo Meireles Costa,GK
235673,Dario Maresic,CB
237840,Magnus Kofod Andersen,CM
245940,Silas Wamangituka,"ST, RM, LM"
247103,David Hancko,"CB, LB"
248060,Mihai Valentin Mihaila,LW
248695,Wesley Fofana,CB
251470,Charles De Ketelaere,"CF, ST, CAM"
252327,Manuel Sanchez de la Pena,LB
254258,Nilton Varela Lopes,LWB
222104,Oluwatosin Adarabioyo,"CB, RB"
228815,Tyler Roberts,"CAM, CM, ST"
229682,Dael Fry,CB
232192,Christopher Martins Pereira,"CDM, CM"
233409,Robert Gumny,RB
235125,Jose Joaquin Esquivel Martinez,"CDM, CM"
235983,Alejandro Pozo Pozo,"RB, RM, LM"
236804,Facundo Axel Medina,"CB, LB"
238580,Idriz Naser Voca,"CDM, CM"
238900,Ermedin Demirovic,ST
239025,Ibrahima Niane,"ST, LW, RW"
240915,Juan Miranda Gonzalez,"LB, LWB"
241568,Cristian Ezequiel Ferreira,"CM, CAM"
244238,Jaka Bijol,CDM
246164,Lautaro Rodrigo Valenti,CB
246430,Dusan Vlahovic,ST
246764,Mohamed Camara,"CDM, CM"
255409,Robert Bozenik,ST
225106,Jorge Saenz de Miera Colmeiro,CB
226108,Filippo Romagna,CB
229991,Francisco Jose Villalba Rodrigo,"LM, CM, CAM"
233585,Lincoln Henrique Oliveira dos Santos,CAM
233841,Carlos Eccehomo Cuesta Figueroa,"CB, RB, CDM"
234383,Markus Schubert,GK
234576,Diogo Lucas Queiros,"CB, RB"
236046,Ivan Zlobin,GK
236571,Maarten Paes,GK
239475,Jonathan Alexander Gonzalez Mendoza,"CM, CDM"
241119,Daniel Martin Fernandez,GK
242079,Kristijan Bistrovic,"CDM, CM"
243580,Ikoma Lois Openda,"ST, LM"
244204,Nikola Katic,CB
245065,Juan Diego Palacios Ricardo,LB
246106,Marcelo Andres Herrera Mansilla,"RB, RWB"
247150,Alex Vigo,RB
253287,Gabriel Neves Perdomo,"CM, CDM"
258208,Ondrej Lingr,"CAM, LW, RW"
222227,Patrick Berg,"CM, CDM"
225974,Scott McKenna,CB
226677,Juninho Bacuna,"CM, CDM, LM"
227978,Marvin Mehlem,"LM, CAM"
229266,Joe Rodon,CB
229448,Florian Aye,ST
229456,Lorenzo Dickmann,"RB, RM"
231836,Jesper Karlsson,"LW, RW"
233606,Jesus Ricardo Angulo Uriarte,LM
235026,Omar Richards,"LB, LWB"
235589,Srdan Babic,CB
235947,Juan Francisco Brunetta,"LM, ST, CAM"
239732,Szymon Zurkowski,CM
241238,Jessy Deminguet,"CM, CDM"
241629,Rogerio Oliveira da Silva,"LB, LM"
243315,Daniel Gomez Alcon,ST
243559,Jorge de Frutos Sebastian,"LM, RM, ST"
244377,Toni Borevkovic,CB
244387,Jonathan Josue Rubio Toro,"LM, ST, CAM"
245238,Javier Sanchez de Felipe,CB
246949,Victor Campuzano Bonilla,ST
247500,Edgar Gonzalez Estrada,"CDM, CB"
250883,Enzo Lombardo,LM
218660,Joshua Sims,"RM, RW"
225204,Jose Raul Gutierrez Parejo,CM
225692,Matthias Bader,"RB, RM"
225931,Mikkel Duelund,CAM
228711,Braian Ezequiel Mansilla,LW
229337,Matheus Pereira da Silva,"CAM, RM"
230686,Jean-Victor Makengo,CM
230978,Taiwo Michael Awoniyi,"ST, RW"
231874,Jannes-Kilian Horn,"LB, CB, LM"
233079,Christian Hernando Rivera Cuellar,"CDM, CM, CAM"
235036,Wout Faes,CB
235290,Kevin Bonifazi,CB
235315,Valentin Gheorghe,"RM, LM, RW"
235849,Mamadou Fofana,"CB, CDM"
236301,Jorge Ruiz Ojeda,GK
237256,Jeremy Ebobisse,"ST, LM, RM"
237257,Jackson William Yueill,"CDM, CM"
237410,Vasyl Kravets,"LB, LWB"
238180,Claudio Paul Spinelli,ST
239356,Azor Matusiwa,"CDM, CM"
239747,Sergio Duvan Cordova Lezama,ST
241070,Nikola Maras,CB
242969,Noam Baumann,GK
243792,Inigo Vicente Elorduy,"LW, CAM"
244274,Adrian Semper,GK
246562,Deian Cristian Sorescu,"RM, RB"
251025,Gaizka Larrazabal Goikoetxea,RW
251469,Pedro Miguel Gaspar Amaral,LB
255687,David Zima,CB
257536,Jan Kuchta,ST
213654,Glen Adjei Kamara,"CM, CDM"
213697,Paddy McNair,"CDM, CM, CB"
215213,Axel Wilfredo Werner,GK
220386,Ivan Rodriguez del Pozo,RB
222573,Andres Felipe Tello Munoz,"CM, LM"
225502,Kevin Alexander Balanta Lucumi,"CM, CDM"
225948,Rasmus Lauritsen,CB
226130,Florian Miguel,"LB, CB"
226170,Emiliano Javier Amor,CB
228517,Andrew Ferai Rinomhota,"CDM, CM"
229537,Tomas Cardona,CB
231628,Rafael Mir Vicente,"ST, LM, RM"
232985,T. Kunimoto,"CM, LM, ST"
233057,Franco Troyansky,ST
234202,Che Nunnely,RW
234203,Carel Eiting,"CDM, CM"
234790,Juan Soriano Oropesa,GK
236267,Dario Javier Aimar Alvarez,CB
236692,Marc Gual Huguet,"ST, LM, RM"
237245,Eddie Livington Segura Martinez,CB
237286,Aaron Anthony Connolly,ST
237985,Kevin Danso,CB
240095,Leo Stulac,"CDM, CM"
240561,Giannis Bouzoukis,"CAM, RM"
241162,Joseph Martin Paintsil,"LW, RW"
242845,Dragos Ionut Nedelcu,"CDM, CB"
245428,Chima Okoroji,LB
248812,Yaw Ackah,"CDM, CM"
248831,Mohamed Lamine Diaby,CDM
251763,Lazar Randelovic,"LM, RM"
257889,Kristijan Jakic,"CDM, CM"
213659,Fankaty Dabo,"RWB, RB"
214658,Jesper Karlstrom,"CDM, CM"
219452,Julian Rodrigo Fernandez,"CDM, CM"
220831,Mickael Ramon Malsa,"CM, CDM"
221695,Godfred Donsah,"CM, CDM"
223255,Aslak Fonn Witry,RB
223929,Aaron Leya Iseka,ST
224013,Sergi Canos Tenes,"RW, LW, RWB"
225071,Benjamin Whiteman,CDM
226720,Witiness Chimoio Joao Quembo,"LB, LW, RW"
227513,Cristian Camilo Arrieta Medina,RB
227638,Suleiman Abdullahi,"RW, LW, ST"
228505,Patrick Pentz,GK
228942,Dion Johan Cools,"RB, RM"
229325,Oscar Linner,GK
233178,Mats Kohlert,LW
233954,Cristian Yonathan Calderon Del Real,LB
234924,Adama Diakhaby,"RM, LM"
235706,Murilo Oliveira de Freitas,"LW, RW"
235781,Santiago Comesana Veiga,"CM, CDM"
236997,Cristian Salvador Gonzalez,"CDM, CM"
237595,Marco Friedl,"LB, CB"
238346,Hamza Mendyl,LB
238674,Kevin Broll,GK
240043,Filip Manojlovic,GK
240131,Gabriel Airton de Souza,"LW, RW"
243988,Alejandro Diez Salomon,"RB, RM"
244022,Ibrahim Sissoko,ST
244264,Amer Gojak,"CM, CAM"
246398,Santiago Gerardo Rojas Lopez,GK
246405,Bryan Dennys Angulo Tenorio,ST
248075,Ionut Constantin Pantiru,LB
253537,Byron David Castillo Segura,RB
208919,Ryan Gauld,"RW, LW, CAM"
210688,Anders Trondsen,"CM, LB"
211504,Lewis Baker,"CM, CDM, CAM"
212045,Casper Hojer Nielsen,LB
212625,David Kinsombi,"CM, CAM, CDM"
213699,Ashley Fletcher,"ST, LW"
213798,Alex Mowatt,"CM, CDM"
215556,Edimilson Fernandes,"CM, CDM"
215965,Carlos Strandberg,ST
219127,Pablo Ignacio Galdames Millan,"CM, CDM, RM"
219852,Alex Ferrari,"CB, RB"
220509,Lorenzo Venuti,"RB, LB"
221331,Luca Mazzitelli,"CM, CDM"
221433,Omar Nicolas Govea Garcia,"CM, CDM, CAM"
222562,Runar Alex Runarsson,GK
222775,Tobias Pachonik,RB
223208,Zsolt Kalmar,"CAM, CM"
223791,Recep Niyaz,"CAM, CM"
224049,Nestor Adriel Breitenbruch,"RB, CB"
224201,Rodrigo Sebastian Aguirre Soto,"ST, RW"
